sample_cd,country_cd,province_cd,district_cd,district_nm,municipality_PT_nm,locality_nm,location_nm,sampling_site_cd,latitude,longitude,altitude,sampling_date_b,sampling_date_e,method_cd,collector_nm,species_cd,species_nm_full,mm,ff,ID_doubtful?,coll_position_cd,identified_by,identified_date,collection cd,preservation_method_cd,remarks_spm
PT/2014/307/RA,PT,Beira Baixa,PT-05,Castelo Branco,Castelo Branco,Monforte da Beira,-,-,"39°42'33.5""","7°18'59.3""",233,2014-04-11T22:00:00Z,2014-04-12T22:00:00Z,YPT,Rui Andrade,HERCAPPE,"Hercostomus appendiculatus (Loew, 1859)",1,0,false,RC/PAL/29/2845,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/319/AG,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Espinhosela,Cova da Lua,-,"41°53'08.2""","6°49'37.4""",792,,2015-05-15T22:00:00Z,SW,Ana Rita Gonçalves,HERCAPPE,"Hercostomus appendiculatus (Loew, 1859)",7,5,false,RC/PAL/29/2845,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/404/AG,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Miranda do Douro,Silva,Santo Adrião,-,"41°31'48.2""","6°28'27.24""",552,,2015-03-31T22:00:00Z,SW,Ana Rita Gonçalves,HERCAPPE,"Hercostomus appendiculatus (Loew, 1859)",5,4,false,RC/PAL/22/2145,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2016/328/RA,PT,Douro Litoral,PT-13,Porto,Vila do Conde,Mindelo,Paisagem Protegida Regional do Litoral de Vila do Conde e Reserva Ornitológica de Mindelo,-,"41°19'27.0""","8°43'59.7""",15,,2016-04-20T22:00:00Z,SW,Rui Andrade,HERCAPPE,"Hercostomus appendiculatus (Loew, 1859)",1,0,false,RC/PAL/31/3011,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2016/371/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Vinhais,Tuizelo,-,-,"41°54'20.3""","7°01'47.4""",936,,2016-06-05T22:00:00Z,SW,Rui Andrade,HERCAPPE,"Hercostomus appendiculatus (Loew, 1859)",2,0,false,RC/PAL/31/3011,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2016/361/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Alfândega da Fé,Alfândega da Fé,-,-,"41°20'14.1""","6°56'50.4""",499,,2016-05-31T22:00:00Z,SW,Rui Andrade,HERCAPPE,"Hercostomus appendiculatus (Loew, 1859)",2,0,false,RC/PAL/31/3011,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2016/365/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Miranda do Douro,Constantim,-,-,"41°37'53.0""","6°16'29.1""",816,,2016-06-02T22:00:00Z,SW,Rui Andrade,HERCAPPE,"Hercostomus appendiculatus (Loew, 1859)",1,0,false,RC/PAL/31/3011,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2016/369/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Miranda do Douro,Vila Chã de Braciosa,-,-,"41°26'24.0""","6°19'56.4""",659,,2016-06-03T22:00:00Z,SW,Rui Andrade,HERCAPPE,"Hercostomus appendiculatus (Loew, 1859)",2,3,false,RC/PAL/31/3011,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2016/364/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Alfândega da Fé,Sendim da Ribeira,-,-,"41°20'17.6""","6°54'49.3""",257,,2016-06-01T22:00:00Z,SW,Rui Andrade,HERCAPPE,"Hercostomus appendiculatus (Loew, 1859)",1,0,false,RC/PAL/31/3011,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2016/363/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Alfândega da Fé,Alfândega da Fé,-,-,"41°20'38.8""","6°55'12.0""",251,,2016-06-01T22:00:00Z,SW,Rui Andrade,HERCAPPE,"Hercostomus appendiculatus (Loew, 1859)",1,0,false,RC/PAL/31/3011,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2011/010/VJ,PT,Algarve,PT-08,Faro,Castro Marim,Azinhal,Corte do Gago (Game reserve),-,"37°17'25.0""","7°32'52.8""",150,2011-05-01T22:00:00Z,2011-05-01T22:00:00Z,HC,Valter Jacinto,HERCCHET,"Hercostomus chetifer (Walker, 1849)",1,0,false,RC/PAL/17/1601,Marc Pollet,2011-05-08T22:00:00Z,MAPC,W,"checked: though slightly different from usual form (taI2 shorter; fIII with dark knee), hypopygium identical to other European specimens"
PT/2014/010/ADB,PT,Beira Litoral,PT-06,Coimbra,Lousã,Cerdeira,nr Quinta la Palmeira hotel,-,"40°15'30.54""","7°56'21.18""",384,,2014-05-15T22:00:00Z,SW,Anja De Braekeleer,HERCCHET,"Hercostomus chetifer (Walker, 1849)",1,0,false,RC/PAL/30/2979,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2011/040/RA,PT,Douro Litoral,PT-13,Porto,Valongo,Valongo,Serras de Valongo,-,"41°09'33.4""","8°29'05.6""",75,2011-07-14T22:00:00Z,2011-07-14T22:00:00Z,SW,Rui Andrade,HERCCHET,"Hercostomus chetifer (Walker, 1849)",1,0,true,,Marc Pollet,2011-10-30T23:00:00Z,MAPC,W,entirely damaged
PT/2011/013/VJ,PT,Algarve,PT-08,Faro,Castro Marim,Azinhal,Corte do Gago (Game reserve),-,"37°17'25.0""","7°32'52.8""",150,2011-05-09T22:00:00Z,2011-05-09T22:00:00Z,HC,Valter Jacinto,HERCCHET,"Hercostomus chetifer (Walker, 1849)",0,1,false,RC/PAL/17/1601,Marc Pollet,2011-05-15T22:00:00Z,MAPC,W,"checked: though slightly different from usual form ( fIII with dark knee), hypopygium identical to other European specimens"
PT/2014/240/AG,PT,Beira Alta,PT-09,Guarda,Seia,Cabeça,-,-,"40°19'02.96""","7°43'54.11""",430,,2014-09-02T22:00:00Z,SW,Ana Rita Gonçalves,HERCCHET,"Hercostomus chetifer (Walker, 1849)",0,1,true,RC/PAL/30/2979,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2009/140/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),-,"41°05'57.9""","8°33'35.0""",60,2009-06-26T22:00:00Z,2009-06-26T22:00:00Z,HC,Rui Andrade,HERCGERM,"Hercostomus germanus (Wiedemann, 1817)",1,0,true,RC/PAL/20/1923,Marc Pollet,2012-01-10T23:00:00Z,MAPC,W,"checked: compared to RC/PAL/111 and RC/PAL/295, differences observed in size (smaller), hypopygium smaller, but no other distinct differences; conclusion: treat as doubtful H. germanus"
PT/2009/178/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),Urtigas,"41°05'57.9""","8°33'35.0""",60,2009-06-26T22:00:00Z,2009-06-26T22:00:00Z,YPT,Rui Andrade,HERCGERM,"Hercostomus germanus (Wiedemann, 1817)",0,2,false,RC/PAL/20/1923,Marc Pollet,2012-01-10T23:00:00Z,MAPC,W,
PT/2011/237/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,França,Parque Natural de Montesinho,-,"41°54'08.7""","6°44'06.8""",1037.5,2010-07-14T22:00:00Z,2010-07-14T22:00:00Z,SW,Rui Andrade,HERCGERM,"Hercostomus germanus (Wiedemann, 1817)",1,2,false,RC/PAL/20/1923,Marc Pollet,2012-01-28T23:00:00Z,MAPC,W,
PT/2009/170/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),Eufórbias,"41°05'57.9""","8°33'35.0""",60,2009-06-26T22:00:00Z,2009-06-26T22:00:00Z,SW,Rui Andrade,HERCGERM,"Hercostomus germanus (Wiedemann, 1817)",0,1,false,RC/PAL/20/1923,Marc Pollet,2012-01-10T23:00:00Z,MAPC,W,
PT/2011/039/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),-,"41°05'57.9""","8°33'35.0""",60,2011-06-17T22:00:00Z,2011-06-17T22:00:00Z,HC,Rui Andrade,HERCGERM,"Hercostomus germanus (Wiedemann, 1817)",0,1,false,,Marc Pollet,2011-10-30T23:00:00Z,MAPC,W,
PT/2011/063/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),-,"41°05'57.9""","8°33'35.0""",60,2011-06-30T22:00:00Z,2011-06-30T22:00:00Z,SW,Rui Andrade,HERCGERM,"Hercostomus germanus (Wiedemann, 1817)",2,0,false,,Marc Pollet,2011-10-30T23:00:00Z,MAPC,W,
PT/2011/057/RA,PT,Beira Litoral,PT-06,Coimbra,Lousã,Lousã (Cerdeira),-,-,"40°05'37.6""","8°11'42.4""",700,2011-07-19T22:00:00Z,2011-07-19T22:00:00Z,SW,Rui Andrade,HERCGERM,"Hercostomus germanus (Wiedemann, 1817)",0,1,false,,Marc Pollet,2011-10-30T23:00:00Z,MAPC,W,
PT/2011/075/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),-,"41°05'57.9""","8°33'35.0""",60,2011-06-19T22:00:00Z,2011-06-19T22:00:00Z,SW,Rui Andrade,HERCGERM,"Hercostomus germanus (Wiedemann, 1817)",0,2,false,,Marc Pollet,2011-10-30T23:00:00Z,MAPC,W,
PT/2013/008/RA,PT,Trás-os-Montes e Alto Douro,PT-17,Vila Real,Mondim de Basto,Ermelo,Varzigueto,-,"41°22'44.0""","7°51'14.4""",750,,2013-06-24T22:00:00Z,SW,Rui Andrade,HERCGERM,"Hercostomus germanus (Wiedemann, 1817)",1,0,false,RC/PAL/29/2883,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2012/051/RA,PT,Trás-os-Montes e Alto Douro,PT-17,Vila Real,Montalegre,Pitões das Júnias,-,-,"41°49'48.7""","7°57'01.3""",965,,2012-09-09T22:00:00Z,SW,Rui Andrade,HERCGERM,"Hercostomus germanus (Wiedemann, 1817)",1,0,false,RC/PAL/29/2883,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/092/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),-,"41°05'57.9""","8°33'35.0""",60,,2013-06-28T22:00:00Z,SW,Rui Andrade,HERCGERM,"Hercostomus germanus (Wiedemann, 1817)",2,8,false,RC/PAL/29/2883,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/171/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Carrazedo,-,-,"41°45'56.9""","6°54'43.5""",980,,2015-06-18T22:00:00Z,SW,Rui Andrade,HERCGERM,"Hercostomus germanus (Wiedemann, 1817)",0,1,false,RC/PAL/29/2883,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/177/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,França,Lama Grande,-,"41°58'43.0""","6°47'38.4""",1357,,2015-06-19T22:00:00Z,SW,Rui Andrade,HERCGERM,"Hercostomus germanus (Wiedemann, 1817)",1,1,false,RC/PAL/29/2883,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2014/189/AG,PT,Beira Alta,PT-09,Guarda,Gouveia,Aldeias,-,-,"40°27'16.31""","7°35'51.22""",1058,,2014-07-28T22:00:00Z,SW,Ana Rita Gonçalves,HERCGERM,"Hercostomus germanus (Wiedemann, 1817)",2,0,false,RC/PAL/29/2883,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/198/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,França,-,-,"41°54'32.5""","6°45'26.0""",721,,2015-06-19T22:00:00Z,SW,Rui Andrade,HERCGERM,"Hercostomus germanus (Wiedemann, 1817)",1,0,false,RC/PAL/29/2883,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2014/224/AG,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,França,Aldeia de Montesinho,-,"41°56'33.0""","6°45'51.0""",1049,,2014-08-06T22:00:00Z,SW,Ana Rita Gonçalves,HERCGERM,"Hercostomus germanus (Wiedemann, 1817)",3,1,false,RC/PAL/29/2883,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/234/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Carragosa,-,-,"41°54'20.3""","6°46'32.1""",762,,2015-06-19T22:00:00Z,SW,Rui Andrade,HERCGERM,"Hercostomus germanus (Wiedemann, 1817)",1,2,false,RC/PAL/29/2883,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2014/277/AG,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Espinhosela,-,-,"41°53'52.2""","6°51'11.2""",764,,2014-08-07T22:00:00Z,SW,Ana Rita Gonçalves,HERCGERM,"Hercostomus germanus (Wiedemann, 1817)",0,1,false,RC/PAL/29/2883,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/285/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Espinhosela,Cova da Lua,-,"41°53'08.2""","6°49'37.4""",792,,2015-05-15T22:00:00Z,SW,Rui Andrade,HERCGERM,"Hercostomus germanus (Wiedemann, 1817)",0,1,false,RC/PAL/29/2883,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/305/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Parâmio,-,-,"41°53'54.0""","6°51'16.3""",780,,2015-06-20T22:00:00Z,SW,Rui Andrade,HERCGERM,"Hercostomus germanus (Wiedemann, 1817)",1,0,false,RC/PAL/29/2883,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/313/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Carrazedo,-,-,"41°45'51.7""","6°54'06.2""",916,,2015-06-18T22:00:00Z,SW,Rui Andrade,HERCGERM,"Hercostomus germanus (Wiedemann, 1817)",0,1,false,RC/PAL/29/2883,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/409/AG,PT,Beira Alta,PT-18,Viseu,Vouzela,Paços de Vilharigues,-,-,"40°41'36""","8°07'22""",807,,2015-05-25T22:00:00Z,LT,Ana Rita Gonçalves,HERCGERM,"Hercostomus germanus (Wiedemann, 1817)",0,2,false,RC/PAL/29/2883,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2014/021/MP,PT,Beira Litoral,PT-06,Coimbra,Arganil,Benfeita,Caminho do Xisto da Benfeita,-,"40°13'05.06""","7°56'41.99""",448,,2014-05-17T22:00:00Z,SW,Marc Pollet,HERCLONG,"Hercostomus longiventris (Loew, 1857)",1,1,false,RC/PAL/31/3043,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2011/002/JA,PT,Beira Alta,PT-18,Viseu,Viseu,Silgueiros,Póvoa Dão,-,"40°32'53.56""","7°56'38.40""",481,2011-04-24T22:00:00Z,2011-04-24T22:00:00Z,SW,Jorge Mota Almeida,HERCLONG,"Hercostomus longiventris (Loew, 1857)",0,1,false,RC/PAL/19/1841,Marc Pollet,2011-10-08T22:00:00Z,MAPC,W,
PT/2014/010/ADB,PT,Beira Litoral,PT-06,Coimbra,Lousã,Cerdeira,nr Quinta la Palmeira hotel,-,"40°15'30.54""","7°56'21.18""",384,,2014-05-15T22:00:00Z,SW,Anja De Braekeleer,HERCLONG,"Hercostomus longiventris (Loew, 1857)",1,0,false,RC/PAL/31/3043,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2016/372/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Gondesende,-,-,"41°50'40.5""","6°51'42.9""",768,,2016-06-06T22:00:00Z,SW,Rui Andrade,HERCLONG,"Hercostomus longiventris (Loew, 1857)",1,0,false,RC/PAL/31/3043,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
PT/2015/177/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,França,Lama Grande,-,"41°58'43.0""","6°47'38.4""",1357,,2015-06-19T22:00:00Z,SW,Rui Andrade,HERCNIPE,"Hercostomus nigripennis (Fallén, 1823)",2,2,false,RC/PAL/29/2900,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
,,,,,,,,,,,,,,,,,,,,,,,,,,
PT/2011/075/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),-,"41°05'57.9""","8°33'35.0""",60,2011-06-19T22:00:00Z,2011-06-19T22:00:00Z,SW,Rui Andrade,HERCPILI,"Hercostomus pilifer (Loew, 1859)",4,4,false,RC/PAL/20/1901,Marc Pollet,2011-10-30T23:00:00Z,MAPC,W,
PT/2011/063/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),-,"41°05'57.9""","8°33'35.0""",60,2011-06-30T22:00:00Z,2011-06-30T22:00:00Z,SW,Rui Andrade,HERCPILI,"Hercostomus pilifer (Loew, 1859)",3,3,false,RC/PAL/20/1901,Marc Pollet,2011-10-30T23:00:00Z,MAPC,W,
PT/2011/237/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,França,Parque Natural de Montesinho,-,"41°54'08.7""","6°44'06.8""",1037.5,2010-07-14T22:00:00Z,2010-07-14T22:00:00Z,SW,Rui Andrade,HERCPILI,"Hercostomus pilifer (Loew, 1859)",2,0,false,RC/PAL/20/1901,Marc Pollet,2012-01-28T23:00:00Z,MAPC,W,
PT/2011/052/RA,PT,Beira Litoral,PT-06,Coimbra,Lousã,Lousã,-,-,"40°04'28.6""","8°12'41.9""",700,2011-07-19T22:00:00Z,2011-07-19T22:00:00Z,SW,Rui Andrade,HERCPILI,"Hercostomus pilifer (Loew, 1859)",1,0,false,RC/PAL/20/1901,Marc Pollet,2011-10-30T23:00:00Z,MAPC,W,
PT/2013/118/RA,PT,Douro Litoral,PT-13,Porto,Vila do Conde,Mindelo,Paisagem Protegida Regional do Litoral de Vila do Conde e Reserva Ornitológica de Mindelo,-,"41°19'27.0""","8°43'59.7""",15,,2013-05-22T22:00:00Z,SW,Rui Andrade,HERCPILI,"Hercostomus pilifer (Loew, 1859)",1,2,false,RC/PAL/30/2905,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/144/RA,PT,Douro Litoral,PT-13,Porto,Vila do Conde,Malta,-,-,"41°18'17.25""","8°39'38.10""",74,,2013-06-13T22:00:00Z,SW,Rui Andrade,HERCPILI,"Hercostomus pilifer (Loew, 1859)",2,1,false,RC/PAL/30/2905,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/148/RA,PT,Minho,PT-03,Braga,Vila Nova de Famalicão,Mouquim,-,-,"41°26'01.71""","8°31'32.71""",105,,2013-07-22T22:00:00Z,SW,Rui Andrade,HERCPILI,"Hercostomus pilifer (Loew, 1859)",0,1,false,RC/PAL/29/2876,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2016/390/RA,PT,Minho,PT-16,Viana do Castelo,Melgaço,Castro Laboreiro,-,-,"42°02'08.2""","8°09'20.7""",950,,2016-09-08T22:00:00Z,SW,Rui Andrade,HERCPILI,"Hercostomus pilifer (Loew, 1859)",0,1,false,RC/PAL/30/2905,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,taIII entirely dark
PT/2014/149/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,França,Lama Grande,-,"41°58'43.0""","6°47'38.4""",1357,,2014-08-06T22:00:00Z,SW,Rui Andrade,HERCPILI,"Hercostomus pilifer (Loew, 1859)",1,0,false,RC/PAL/29/2876,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/177/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,França,Lama Grande,-,"41°58'43.0""","6°47'38.4""",1357,,2015-06-19T22:00:00Z,SW,Rui Andrade,HERCPILI,"Hercostomus pilifer (Loew, 1859)",6,0,false,RC/PAL/29/2876,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/179/RA,PT,Beira Alta,PT-09,Guarda,Guarda,Trinta,-,-,"40°30'31.1""","7°22'21.7""",751,,2013-09-21T22:00:00Z,SW,Rui Andrade,HERCPILI,"Hercostomus pilifer (Loew, 1859)",1,0,true,RC/PAL/30/2964,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,"taIII1 partly yellow, short postpedicel"
PT/2015/198/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,França,-,-,"41°54'32.5""","6°45'26.0""",721,,2015-06-19T22:00:00Z,SW,Rui Andrade,HERCPILI,"Hercostomus pilifer (Loew, 1859)",2,0,false,RC/PAL/29/2876,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/201/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Vinhais,Tuizelo,-,-,"41°54'20.3""","7°01'47.4""",936,,2015-06-20T22:00:00Z,SW,Rui Andrade,HERCPILI,"Hercostomus pilifer (Loew, 1859)",1,0,false,RC/PAL/30/2905,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2014/203/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Espinhosela,Cova da Lua,-,"41°53'08.2""","6°49'37.4""",792,,2014-09-08T22:00:00Z,SW,Rui Andrade,HERCPILI,"Hercostomus pilifer (Loew, 1859)",1,0,false,RC/PAL/29/2876,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2014/224/AG,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,França,Aldeia de Montesinho,-,"41°56'33.0""","6°45'51.0""",1049,,2014-08-06T22:00:00Z,SW,Ana Rita Gonçalves,HERCPILI,"Hercostomus pilifer (Loew, 1859)",2,2,false,RC/PAL/30/2905,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2014/249/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,França,Aldeia de Montesinho,-,"41°56'33.0""","6°45'51.0""",1049,,2014-08-06T22:00:00Z,SW,Rui Andrade,HERCPILI,"Hercostomus pilifer (Loew, 1859)",1,0,false,RC/PAL/30/2905,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2014/291/AG,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Espinhosela,Cova da Lua,-,"41°53'08.2""","6°49'37.4""",792,,2014-08-07T22:00:00Z,SW,Ana Rita Gonçalves,HERCPILI,"Hercostomus pilifer (Loew, 1859)",1,0,false,RC/PAL/29/2876,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2016/408/AG,PT,Beira Alta,PT-09,Guarda,Manteigas,São Pedro (Manteigas),Serra da Estrela Natural Park,-,"40°19'43.2""","7°35'20.5""",1430,,2016-08-26T22:00:00Z,SW,Ana Rita Gonçalves,HERCPILI,"Hercostomus pilifer (Loew, 1859)",1,0,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2009/169/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Oliveira do Douro,Parque Municipal da Lavandeira,Tradescancias,"41°07'18.4"" ","8°35'40.9""",100,2009-06-30T22:00:00Z,2009-06-30T22:00:00Z,YPT,Rui Andrade,HERCPLAG,"Hercostomus plagiatus (Loew, 1857)",1,0,false,RC/PAL/19/1890,Marc Pollet,2012-01-10T23:00:00Z,MAPC,W,
PT/2009/177/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Oliveira do Douro,Parque Municipal da Lavandeira,Tradescancias,"41°07'18.4"" ","8°35'40.9""",100,2009-06-18T22:00:00Z,2009-06-18T22:00:00Z,YPT,Rui Andrade,HERCPLAG,"Hercostomus plagiatus (Loew, 1857)",2,1,false,RC/PAL/19/1890,Marc Pollet,2012-01-10T23:00:00Z,MAPC,W,
PT/2011/063/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),-,"41°05'57.9""","8°33'35.0""",60,2011-06-30T22:00:00Z,2011-06-30T22:00:00Z,SW,Rui Andrade,HERCPLAG,"Hercostomus plagiatus (Loew, 1857)",1,0,false,RC/PAL/19/1890,Marc Pollet,2011-10-30T23:00:00Z,MAPC,W,
PT/2011/044/RA,PT,Douro Litoral,PT-13,Porto,Valongo,Valongo,Serras de Valongo,-,"41°09'33.4""","8°29'05.6""",75,2011-07-29T22:00:00Z,2011-07-29T22:00:00Z,SW,Rui Andrade,HERCPLAG,"Hercostomus plagiatus (Loew, 1857)",1,1,false,RC/PAL/19/1890,Marc Pollet,2011-10-30T23:00:00Z,MAPC,W,
PT/2013/038/AG,PT,Beira Litoral,PT-14,Santarém,Ourém,Seiça (Fontainhas),-,-,"39°39'55.4""","8°30'45.1""",160,,2013-07-19T22:00:00Z,HC,Ana Rita Gonçalves,HERCPLAG,"Hercostomus plagiatus (Loew, 1857)",0,1,false,RC/PAL/31/3021,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/318/AG,PT,Beira Litoral,PT-14,Santarém,Ourém,Caxarias,-,-,"39°42'51.54""","8°32'42.32""",142,,2013-07-20T22:00:00Z,SW,Ana Rita Gonçalves,HERCPLAG,"Hercostomus plagiatus (Loew, 1857)",0,1,false,RC/PAL/31/3021,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2010/029/RA,PT,Algarve,PT-08,Faro,Silves,São Marcos da Serra,Ribeira de Odelouca,-,"37°20'01.16""","8°24'20.63""",100,2010-09-23T22:00:00Z,2010-09-25T22:00:00Z,YPT,Pedro Andrade,HERCVERB,"Hercostomus verbekei Pollet, 1993",1,2,false,RC/PAL/19/1871,Marc Pollet,2011-12-04T23:00:00Z,MAPC,W,
PT/2010/034/RA,PT,Algarve,PT-08,Faro,Silves,São Marcos da Serra,Ribeira de Odelouca,-,"37°20'01.16""","8°24'20.63""",100,2010-09-29T22:00:00Z,2010-10-01T22:00:00Z,YPT,Pedro Andrade,HERCVERB,"Hercostomus verbekei Pollet, 1993",1,0,false,RC/PAL/19/1871,Marc Pollet,2011-12-04T23:00:00Z,MAPC,W,
PT/2009/019/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),Aves aq.,"41°05'57.9""","8°33'35.0""",60,2009-10-14T22:00:00Z,2009-10-14T22:00:00Z,YPT,Rui Andrade,HERCVERB,"Hercostomus verbekei Pollet, 1993",1,0,false,RC/PAL/19/1871,Marc Pollet,2011-10-07T22:00:00Z,MAPC,W,
PT/2012/124/RA,PT,Estremadura,PT-10,Leiria,Caldas da Rainha,Tornada,Paul de Tornada,-,"39°26'52.8""","9°08'04.0""",10,,2012-09-14T22:00:00Z,SW,Rui Andrade,HERCVERB,"Hercostomus verbekei Pollet, 1993",0,1,true,RC/PAL/30/2993,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
