id	type	language	license	rightsHolder	accessRights	datasetID	datasetName	ownerInstitutionCode	eventID	parentEventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	eventDate	verbatimEventDate	locationID	continent	countryCode	stateProvince	county	municipality	verbatimLocality	locationAccordingTo	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters
IV2013102411321605	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102411321605	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-07-28	2004-07-28/2004-07-28	MLVP034X	Europe	BE	Vlaams Gewest	Limburg	Kuringen	Midden Limburgs Vijvergebied	MILKLIM-Gebieden	185434.000	216198.000	Belgian Lambert 72	Belgium Datum 1972	50.97592	5.31003	WGS84	30
IV2013102411545636	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102411545636	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2004-07-28	2004-07-28/2004-07-28	MLVP039X	Europe	BE	Vlaams Gewest	Limburg	Kuringen	Midden Limburgs Vijvergebied	MILKLIM-Gebieden	185416.000	216367.000	Belgian Lambert 72	Belgium Datum 1972	50.97574	5.31244	WGS84	30
IV2013102412131421	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102412131421	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2004-07-28	2004-07-28/2004-07-28	MLVP029X	Europe	BE	Vlaams Gewest	Limburg	Kuringen	Midden Limburgs Vijvergebied	MILKLIM-Gebieden	185423.000	216387.000	Belgian Lambert 72	Belgium Datum 1972	50.97580	5.31272	WGS84	30
IV2013102809125865	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102809125865	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2004-07-28	2004-07-28/2004-07-28	MLVP032X	Europe	BE	Vlaams Gewest	Limburg	Kuringen	Midden Limburgs Vijvergebied	MILKLIM-Gebieden	185456.000	216462.000	Belgian Lambert 72	Belgium Datum 1972	50.97608	5.31380	WGS84	30
IV2013102809484417	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102809484417	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2004-07-28	2004-07-28/2004-07-28	MLVP035X	Europe	BE	Vlaams Gewest	Limburg	Kuringen	Midden Limburgs Vijvergebied	MILKLIM-Gebieden	185392.000	216516.000	Belgian Lambert 72	Belgium Datum 1972	50.97550	5.31455	WGS84	30
IV2013102810150980	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102810150980	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-07-28	2004-07-28/2004-07-28	MLVP010X	Europe	BE	Vlaams Gewest	Limburg	De Dry Dreven	Midden Limburgs Vijvergebied	MILKLIM-Gebieden	187868.000	216885.000	Belgian Lambert 72	Belgium Datum 1972	50.99771	5.32026	WGS84	30
IV2013102811024360	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102811024360	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-17	2004-05-17/2004-05-17	DYLP030X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Sint-Joris-Weert	Dijlevallei	MILKLIM-Gebieden	167277.400	169600.000	Belgian Lambert 72	Belgium Datum 1972	50.81615	4.64560	WGS84	30
IV2013102811255763	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102811255763	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-17	2004-05-17/2004-05-17	DYLP002X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Sint-Joris-Weert	Dijlevallei	MILKLIM-Gebieden	167242.000	169666.700	Belgian Lambert 72	Belgium Datum 1972	50.81583	4.64655	WGS84	30
IV2013102811464855	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102811464855	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-17	2004-05-17/2004-05-17	DYLP057X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Sint-Joris-Weert	Dijlevallei	MILKLIM-Gebieden	167178.340	169665.900	Belgian Lambert 72	Belgium Datum 1972	50.81526	4.64653	WGS84	30
IV2013102812103270	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102812103270	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-17	2004-05-17/2004-05-17	DYLP001X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Sint-Joris-Weert	Dijlevallei	MILKLIM-Gebieden	167222.900	169716.700	Belgian Lambert 72	Belgium Datum 1972	50.81566	4.64726	WGS84	30
IV2013102813360788	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102813360788	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-17	2004-05-17/2004-05-17	DYLP010X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Sint-Joris-Weert	Dijlevallei	MILKLIM-Gebieden	167288.200	169713.500	Belgian Lambert 72	Belgium Datum 1972	50.81624	4.64721	WGS84	30
IV2013102814143141	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102814143141	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-17	2004-05-17/2004-05-17	DYLP003X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Sint-Joris-Weert	Dijlevallei	MILKLIM-Gebieden	167289.800	169695.800	Belgian Lambert 72	Belgium Datum 1972	50.81626	4.64696	WGS84	30
IV2013102815083824	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102815083824	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-17	2004-05-17/2004-05-17	DYLP044X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Sint-Joris-Weert	Dijlevallei	MILKLIM-Gebieden	167310.900	169683.100	Belgian Lambert 72	Belgium Datum 1972	50.81645	4.64678	WGS84	30
IV2013102815312541	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102815312541	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-17	2004-05-17/2004-05-17	DYLP074X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167471.370	169563.420	Belgian Lambert 72	Belgium Datum 1972	50.81790	4.64509	WGS84	30
IV2013102816050310	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102816050310	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-17	2004-05-17/2004-05-17	DYLP007X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167455.000	169592.300	Belgian Lambert 72	Belgium Datum 1972	50.81775	4.64550	WGS84	30
IV2013102816150907	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102816150907	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-17	2004-05-17/2004-05-17	DYLP006X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167453.300	169641.300	Belgian Lambert 72	Belgium Datum 1972	50.81773	4.64620	WGS84	30
IV2013102909052321	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102909052321	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-17	2004-05-17/2004-05-17	DYLP039X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167500.400	169626.000	Belgian Lambert 72	Belgium Datum 1972	50.81816	4.64598	WGS84	30
IV2013102909233512	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102909233512	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-17	2004-05-17/2004-05-17	DYLP040X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167579.600	169585.300	Belgian Lambert 72	Belgium Datum 1972	50.81887	4.64541	WGS84	30
IV2013102909483689	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102909483689	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-17	2004-05-17/2004-05-17	DYLP041X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167666.000	169604.000	Belgian Lambert 72	Belgium Datum 1972	50.81964	4.64568	WGS84	30
IV2013102909585312	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102909585312	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-17	2004-05-17/2004-05-17	DYLP009X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167688.000	169496.500	Belgian Lambert 72	Belgium Datum 1972	50.81985	4.64416	WGS84	30
IV2013102910281882	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102910281882	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-17	2004-05-17/2004-05-17	DYLP008X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167729.700	169553.800	Belgian Lambert 72	Belgium Datum 1972	50.82022	4.64497	WGS84	30
IV2013102910470175	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102910470175	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-17	2004-05-17/2004-05-17	DYLP017X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167687.668	169450.262	Belgian Lambert 72	Belgium Datum 1972	50.81984	4.64350	WGS84	30
IV2013102911042224	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102911042224	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-17	2004-05-17/2004-05-17	DYLP017X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167687.668	169450.262	Belgian Lambert 72	Belgium Datum 1972	50.81984	4.64350	WGS84	30
IV2013102911211622	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102911211622	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-17	2004-05-17/2004-05-17	DYLP018X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Sint-Joris-Weert	Dijlevallei	MILKLIM-Gebieden	167314.460	169471.300	Belgian Lambert 72	Belgium Datum 1972	50.81649	4.64378	WGS84	30
IV2013102911410549	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102911410549	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-17	2004-05-17/2004-05-17	DYLP034X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Sint-Joris-Weert	Dijlevallei	MILKLIM-Gebieden	167290.183	169406.739	Belgian Lambert 72	Belgium Datum 1972	50.81627	4.64286	WGS84	30
IV2013102911514311	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102911514311	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-17	2004-05-17/2004-05-17	DYLP034X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Sint-Joris-Weert	Dijlevallei	MILKLIM-Gebieden	167290.183	169406.739	Belgian Lambert 72	Belgium Datum 1972	50.81627	4.64286	WGS84	30
IV2013102913203391	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102913203391	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-26	2004-05-26/2004-05-26	DYLP056X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167894.430	169820.620	Belgian Lambert 72	Belgium Datum 1972	50.82169	4.64877	WGS84	30
IV2013102913280100	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102913280100	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-26	2004-05-26/2004-05-26	DYLP012X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167945.700	169858.200	Belgian Lambert 72	Belgium Datum 1972	50.82215	4.64930	WGS84	30
IV2013102913365901	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102913365901	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-26	2004-05-26/2004-05-26	DYLP013X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167980.500	169917.300	Belgian Lambert 72	Belgium Datum 1972	50.82246	4.65014	WGS84	30
IV2013102914053082	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102914053082	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-26	2004-05-26/2004-05-26	DYLP051X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167863.810	169878.830	Belgian Lambert 72	Belgium Datum 1972	50.82141	4.64959	WGS84	30
IV2013102914190666	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102914190666	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-26	2004-05-26/2004-05-26	DYLP038X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167707.100	169834.700	Belgian Lambert 72	Belgium Datum 1972	50.82001	4.64896	WGS84	30
IV2013102914314038	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102914314038	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2004-05-26	2004-05-26/2004-05-26	DYLP033X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167620.500	169894.400	Belgian Lambert 72	Belgium Datum 1972	50.81923	4.64980	WGS84	30
IV2013102914523492	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102914523492	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-26	2004-05-26/2004-05-26	DYLP026X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167617.400	169808.300	Belgian Lambert 72	Belgium Datum 1972	50.81920	4.64858	WGS84	30
IV2013102915042909	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102915042909	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2004-05-26	2004-05-26/2004-05-26	DYLP037X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167510.500	169802.900	Belgian Lambert 72	Belgium Datum 1972	50.81824	4.64849	WGS84	30
IV2013102915302443	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102915302443	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2004-05-26	2004-05-26/2004-05-26	DYLP053X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167645.820	169768.120	Belgian Lambert 72	Belgium Datum 1972	50.81946	4.64801	WGS84	30
IV2013102915413688	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102915413688	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-26	2004-05-26/2004-05-26	DYLP054X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167975.100	169691.100	Belgian Lambert 72	Belgium Datum 1972	50.82242	4.64693	WGS84	30
IV2013102915503675	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102915503675	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-26	2004-05-26/2004-05-26	DYLP023X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167893.101	169708.940	Belgian Lambert 72	Belgium Datum 1972	50.82168	4.64718	WGS84	30
IV2013102915583087	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102915583087	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-26	2004-05-26/2004-05-26	DYLP024X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167819.600	169671.700	Belgian Lambert 72	Belgium Datum 1972	50.82102	4.64665	WGS84	30
IV2013102916082228	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102916082228	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-26	2004-05-26/2004-05-26	DYLP022X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167847.200	169525.400	Belgian Lambert 72	Belgium Datum 1972	50.82127	4.64457	WGS84	30
IV2013102916200185	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102916200185	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-26	2004-05-26/2004-05-26	DYLP055X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167934.730	169505.350	Belgian Lambert 72	Belgium Datum 1972	50.82206	4.64429	WGS84	30
IV2013102916314739	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013102916314739	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-26	2004-05-26/2004-05-26	DYLP042X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Oud-Heverlee	Dijlevallei	MILKLIM-Gebieden	167907.800	169558.500	Belgian Lambert 72	Belgium Datum 1972	50.82182	4.64505	WGS84	30
IV2013103109102260	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013103109102260	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-06-01	2004-06-01/2004-06-01	DYLP089X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Neerijse	Dijlevallei	MILKLIM-Gebieden	167238.360	169291.640	Belgian Lambert 72	Belgium Datum 1972	50.81581	4.64122	WGS84	30
IV2013103109270355	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013103109270355	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-06-01	2004-06-01/2004-06-01	DYLP090X	Europe	BE				Dijlevallei	MILKLIM-Gebieden			Belgian Lambert 72	Belgium Datum 1972			WGS84	30
IV2013103109364819	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013103109364819	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2004-06-01	2004-06-01/2004-06-01	DYLP084X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Neerijse	Dijlevallei	MILKLIM-Gebieden	167249.500	168994.000	Belgian Lambert 72	Belgium Datum 1972	50.81592	4.63700	WGS84	30
IV2013103110212049	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013103110212049	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-06-01	2004-06-01/2004-06-01	DYLP072X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Neerijse	Dijlevallei	MILKLIM-Gebieden	167493.700	169307.300	Belgian Lambert 72	Belgium Datum 1972	50.81810	4.64146	WGS84	30
IV2013103110575536	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013103110575536	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-06-01	2004-06-01/2004-06-01	DYLP073X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Neerijse	Dijlevallei	MILKLIM-Gebieden	167496.400	169323.400	Belgian Lambert 72	Belgium Datum 1972	50.81813	4.64169	WGS84	30
IV2013103111162119	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013103111162119	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-06-01	2004-06-01/2004-06-01	DYLP020X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Neerijse	Dijlevallei	MILKLIM-Gebieden	167510.200	169378.300	Belgian Lambert 72	Belgium Datum 1972	50.81825	4.64247	WGS84	30
